"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Actual Training","actual_training","date","","on-location_dates","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Targeted Go-Live","targeted_go_live","date","The targeted go-live date for the project.","on-location_dates","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Targeted Installation","targeted_installation","date","The targeted installation date for the project.","on-location_dates","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Targeted Training","targeted_training","date","The targeted training date for the project.","on-location_dates","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Back of House Training","back_of_house_training","enumeration","","project_feedback","true","1 - Poor (HyD1qobhSz-US7B-XDpKW); 2 - Fair (snknaeyQUJ6OBtivteq92); 3 - Good (9SpOuVro_jjBeZtBop7My); 4 - Very Good (APcGGgCofl7oSL0tJL7YF); 5 - Excellent (Xp0bmnUPB4fBzkoFjyVy6)","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"BOH Training Detail","boh_training_detail","string","","project_feedback","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Communication and Responsiveness","communication_and_responsiveness","enumeration","","project_feedback","true","1 - Poor (ujyu_AzP4ZTrOhu3rJ-Gs); 2 - Fair (ZY348E0qujhV8WxKNrBvm); 3 - Good (tJOZeesTB9QthalqE3QUa); 4 - Very Good (Zm74S7t0shJUO_AbBi3Mc); 5 - Excellent (isOw7O7_U0r2dggWqDe53)","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Communication Detail","communication_detail","string","","project_feedback","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Exceeded Expectations","exceeded_expectations","string","","project_feedback","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"FOH Training Detail","foh_training_detail","string","","project_feedback","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Front of House Training","front_of_house_training","enumeration","","project_feedback","true","1 - Poor (MBr97suTdqhtVMJYUQIYa); 2 - Fair (KS8ZXEY6MMcinvF7cUHnk); 3 - Good (F1Yx1ASce0aQHzh8rurNb); 4 - Very Good (YmbzJhKne_US6TsEPppG1); 5 - Excellent (vht7oKZMw_moT39Nudoxy)","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Go-Live Detail","go_live_detail","string","","project_feedback","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Go-Live Experience","go_live_experience","enumeration","","project_feedback","true","1 - Poor (wHSiMhLKko9pZkbmMyzRl); 2 - Fair (o1rysDJ1LOxOxFWqKX0Ag); 3 - Good (U9C--yLnWRoDNZ43cYc6b); 4 - Very Good (oBTi7Ou6wEAkt3ZYEiNtC); 5 - Excellent (68DyjLVWqi-MrBmQ2mBlc)","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Menu Completion","menu_completion","enumeration","","project_feedback","true","1 - Poor (7Yu_6765GYE1YtlEy3JgW); 2 - Fair (-AQ7VBj7nZlqmgulaQgza); 3 - Good (AqHclia-4hIjVYIFQxaTZ); 4 - Very Good (PUXIsrSP4dEM-NGvknw6z); 5 - Excellent (Y0w6jbBR8AfEE7dUWEMJ6)","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Menu Completion Detail","menu_completion_detail","string","","project_feedback","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Overall Experience","overall_experience","enumeration","","project_feedback","true","1 - Poor (Vz-QsaBw8iru9KJESbnxY); 2 - Fair (EXuAQBVfSDLELwnElVOrv); 3 - Good (8HHBf1GoslexflWpcZ-Xm); 4 - Very Good (lq8zAA660RtAEXdag79hO); 5 - Excellent (4BbgbxOVQ0CNHL3NE_K9s)","false","false","false","false","false","false","Lucas Graham","Form (1); Automation platform flow (1)","0%","",""
"Software Detail","software_detail","string","","project_feedback","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Software Ease of Use","software_ease_of_use","enumeration","","project_feedback","true","1 - Poor (Qv9UgN64XPoi9ZAh-Qmwb); 2 - Fair (ZBI57nwMTBTNH82utJy7i); 3 - Good (IS9j3vf07WBMJqzYP0Ax_); 4 - Very Good (pe2sHJbjaQoSY1eJy5uEZ); 5 - Excellent (SxWr-XRvtw89vq0lft6Cy)","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Additional Project Information","additional_project_information","string","","project_form_information","true","","false","false","false","true","false","false","Lucas Graham","Form (1)","0%","",""
"Client Name","client_name","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Form Submitter","form_submitter","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"POC - Email","poc___email","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"POC - First Name","poc___first_name","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"POC - Last Name","poc___last_name","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"POC - Details","pos___details","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
