"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Processing - AMEX Keyed Per Item Fee","processing__amex_keyed_per_item_fee","number","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0.59%","2/2/26 8:08 AM EST","CRM UI"
"Processing - AMEX Keyed Rate","processing__amex_keyed_rate","number","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0.59%","2/2/26 8:08 AM EST","CRM UI"
"Processing - Cash Discounting Rate","processing__cash_discounting_rate","number","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","1.18%","2/19/26 12:31 PM EST","CRM UI"
"Processing - IC+ Per Item Fee","processing__ic_per_item_fee","number","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0.59%","2/2/26 8:09 AM EST","CRM UI"
"Processing - IC+ Rate","processing__ic_rate","number","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0.59%","2/2/26 8:09 AM EST","CRM UI"
"Processing Pricing Type","processing_pricing_type","enumeration","","dealinformation","true","3rd Party (Approval Required); Flat Rate+; Interchange+; Cash Discounting Program","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","1.18%","2/19/26 12:31 PM EST","CRM UI"
"Processing Residual?","processing_residual_","enumeration","","dealinformation","true","Yes (true); No (false)","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Replacement Deal","replacement_deal","enumeration","Use this field when replacing a current deal with a new one.","dealinformation","true","Yes (true); No (false)","false","false","false","false","false","false","Lucas Graham","Controlling conditional field (1)","0.59%","",""
"Sales Manager Step-In","sales_manager_step_in","enumeration","","dealinformation","true","Yes; No","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"System Purchased","system_purchased","enumeration","","dealinformation","true","SkyTab; Focus; SpotOn; Winston; RPower","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Remaining Term in Months","term_in_months","number","The remaining contract in months","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","Calculated property (1)","0%","",""
"Upfront Amount Collected","upfront_amount_collected","number","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0.59%","4/7/25 1:10 PM EDT","CRM UI"
"What add ons are you looking for?","what_add_ons_are_you_looking_for_","enumeration","","dealinformation","false","Handheld Order and Pay; Online Ordering; Physical and E-Gift Cards; Loyalty; Email Marketing; Text Marketing; Kitchen Display Systems; Reservations and Waitlist; Inventory; Scheduling; QR Order and Pay; QR Menus; Kiosk; Managed Marketing Services","true","false","true","false","false","false","Lucas Graham","","0%","",""
"What’s most important to you when choosing a POS system","what_s_most_important_to_you_when_choosing_a_pos_system","enumeration","","dealinformation","true","Ease of use; Training; Customer engagement; Something else","false","false","false","false","false","false","Lucas Graham","","0%","",""
"What’s your biggest focus in the first 6–12 months","what_s_your_biggest_focus_in_the_first_6_12_months","enumeration","","dealinformation","true","Growing revenue; Building a loyal customer base; Streamlining operations","false","false","false","false","false","false","Lucas Graham","","0%","",""
"What’s your biggest priority as you prepare to open","what_s_your_biggest_priority_as_you_prepare_to_open","enumeration","","dealinformation","true","Ease of use; Training your team; Driving customer engagement","false","false","false","false","false","false","Lucas Graham","","0%","",""
"What type of restaurant are you opening","what_type_of_restaurant_are_you_opening","enumeration","","dealinformation","true","Full-service; Quick-service; Pizza & delivery; Something else","false","false","false","false","false","false","Lucas Graham","","0%","",""
"When are you planning to open?","when_are_you_planning_to_open_","date","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Which System?","which_system_","enumeration","","dealinformation","false","Clover; Focus; Lavu; Lightspeed Restaurant; NCR Aloha; PAR Brink; QU; Revel; SkyTab; SpotOn; Square; Talech; Toast; TouchBistro; Heartland Restaurant; Positouch; Future POS; Micros; Restaurant Manager; Hungerrush; Harbortouch; Cake; Maitre’D; Aldelo; Microsale; Tabbit; Other","true","false","true","false","false","false","Lucas Graham","","4.14%","2/19/26 1:05 PM EST","HubSpot Processing"
"Wrike Project Link","wrike_project_link","string","","dealinformation","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Average Deal Owner Duration In Current Stage","hs_average_deal_owner_duration_in_current_stage","number","Time duration of the calculated average time of closed-won deals spent in current pipeline stage","dealscripted","false","","true","true","false","false","false","true","HubSpot","","17.75%","2/17/26 11:24 AM EST","HubSpot Processing"
"Is Stalled","hs_is_stalled","bool","True if Time in stage is 20% longer than the deal owner’s closed-won average time for that stage, false otherwise.","dealscripted","false","true; false","true","true","false","false","false","true","HubSpot","","100%","2/19/26 2:37 PM EST","HubSpot Processing"
"Is Stalled After Timestamp","hs_is_stalled_after_timestamp","datetime","Timestamp when Time in stage became 20% longer than the deal owner’s closed-won average for that stage.","dealscripted","false","","true","true","false","false","false","true","HubSpot","","17.75%","2/18/26 8:45 PM EST","HubSpot Processing"
"Cumulative time in ""Uncategorized (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_1119033503","number","The cumulative time in seconds spent by the deal in the 'Uncategorized' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.47%","8/26/25 11:18 PM EDT","HubSpot Calculation"
"Cumulative time in ""Interest Expressed (New Sales Pipeline)""","hs_v2_cumulative_time_in_1119770685","number","The cumulative time in seconds spent by the deal in the 'Interest Expressed' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","29.59%","2/5/26 10:46 AM EST","HubSpot Calculation"
"Cumulative time in ""Discovery Complete (New Sales Pipeline)""","hs_v2_cumulative_time_in_1119770686","number","The cumulative time in seconds spent by the deal in the 'Discovery Complete' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","8.88%","2/4/26 5:29 PM EST","HubSpot Calculation"
"Cumulative time in ""Demo Scheduled (New Sales Pipeline)""","hs_v2_cumulative_time_in_1119770687","number","The cumulative time in seconds spent by the deal in the 'Demo Scheduled' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","6.51%","12/16/25 4:09 PM EST","HubSpot Calculation"
"Cumulative time in ""Demo Completed (New Sales Pipeline)""","hs_v2_cumulative_time_in_1119770688","number","The cumulative time in seconds spent by the deal in the 'Demo Completed' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","15.38%","2/2/26 8:07 AM EST","HubSpot Calculation"
"Cumulative time in ""Agreement Sent (New Sales Pipeline)""","hs_v2_cumulative_time_in_1119770689","number","The cumulative time in seconds spent by the deal in the 'Agreement Sent' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","24.85%","2/2/26 6:53 PM EST","HubSpot Calculation"
"Cumulative time in ""Closed Won (New Sales Pipeline)""","hs_v2_cumulative_time_in_1119770690","number","The cumulative time in seconds spent by the deal in the 'Closed Won' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.59%","12/31/25 1:10 AM EST","HubSpot Calculation"
"Cumulative time in ""Closed Lost (New Sales Pipeline)""","hs_v2_cumulative_time_in_1119770691","number","The cumulative time in seconds spent by the deal in the 'Closed Lost' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.37%","1/27/26 1:30 AM EST","HubSpot Calculation"
"Cumulative time in ""Client Interest Expressed (Existing Client Pipeline)""","hs_v2_cumulative_time_in_1136155054","number","The cumulative time in seconds spent by the deal in the 'Client Interest Expressed' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","4.73%","2/19/26 11:30 AM EST","HubSpot Calculation"
"Cumulative time in ""Solution Overviewed (Existing Client Pipeline)""","hs_v2_cumulative_time_in_1136155055","number","The cumulative time in seconds spent by the deal in the 'Solution Overviewed' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.78%","1/28/26 11:22 AM EST","HubSpot Calculation"
"Cumulative time in ""Contract Sent (Existing Client Pipeline)""","hs_v2_cumulative_time_in_1136155056","number","The cumulative time in seconds spent by the deal in the 'Contract Sent' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","8/25/25 11:33 AM EDT","HubSpot Calculation"
"Cumulative time in ""Closed Won (Existing Client Pipeline)""","hs_v2_cumulative_time_in_1136155059","number","The cumulative time in seconds spent by the deal in the 'Closed Won' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closed Lost (Existing Client Pipeline)""","hs_v2_cumulative_time_in_1136155060","number","The cumulative time in seconds spent by the deal in the 'Closed Lost' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Nurture (New Sales Pipeline)""","hs_v2_cumulative_time_in_1214984550","number","The cumulative time in seconds spent by the deal in the 'Nurture' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","1/27/26 1:29 AM EST","HubSpot Calculation"
"Cumulative time in ""Demo Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_186709350","number","The cumulative time in seconds spent by the deal in the 'Demo Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closing Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_186709354","number","The cumulative time in seconds spent by the deal in the 'Closing Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closing Call Completed - Nurture (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_186709355","number","The cumulative time in seconds spent by the deal in the 'Closing Call Completed - Nurture' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closed Won (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_186709358","number","The cumulative time in seconds spent by the deal in the 'Closed Won' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""F/U Booked (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_196701368","number","The cumulative time in seconds spent by the deal in the 'F/U Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""F/U Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_196701369","number","The cumulative time in seconds spent by the deal in the 'F/U Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Demo Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_200402199","number","The cumulative time in seconds spent by the deal in the 'Demo Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Demo Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_200402201","number","The cumulative time in seconds spent by the deal in the 'Demo Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Demo Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_200402202","number","The cumulative time in seconds spent by the deal in the 'Demo Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closing Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_200402203","number","The cumulative time in seconds spent by the deal in the 'Closing Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Red Zone - HOT  (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_200439733","number","The cumulative time in seconds spent by the deal in the 'Red Zone - HOT ' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","7/22/25 3:19 PM EDT","HubSpot Calculation"
"Cumulative time in ""Closed Lost (Lost) (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_200439736","number","The cumulative time in seconds spent by the deal in the 'Closed Lost (Lost)' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Refund Submitted (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_200439737","number","The cumulative time in seconds spent by the deal in the 'Refund Submitted' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Disco Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_986538310","number","The cumulative time in seconds spent by the deal in the 'Disco Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Disco Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_986538311","number","The cumulative time in seconds spent by the deal in the 'Disco Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Disco Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_986538312","number","The cumulative time in seconds spent by the deal in the 'Disco Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Disco Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_986538313","number","The cumulative time in seconds spent by the deal in the 'Disco Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Churned Customer (Alpha - Main Sales Pipeline)""","hs_v2_cumulative_time_in_992017063","number","The cumulative time in seconds spent by the deal in the 'Churned Customer' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Appointment Scheduled (Sales Pipeline)""","hs_v2_cumulative_time_in_appointmentscheduled","number","The cumulative time in seconds spent by the deal in the 'Appointment Scheduled' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","5.33%","",""
"Cumulative time in ""Closed Lost (Sales Pipeline)""","hs_v2_cumulative_time_in_closedlost","number","The cumulative time in seconds spent by the deal in the 'Closed Lost' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.55%","7/20/25 4:07 PM EDT","HubSpot Calculation"
"Cumulative time in ""Closed Won (Sales Pipeline)""","hs_v2_cumulative_time_in_closedwon","number","The cumulative time in seconds spent by the deal in the 'Closed Won' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","7/20/25 4:14 PM EDT","HubSpot Calculation"
"Cumulative time in ""Contract Sent (Sales Pipeline)""","hs_v2_cumulative_time_in_contractsent","number","The cumulative time in seconds spent by the deal in the 'Contract Sent' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Decision Maker Bought-In (Sales Pipeline)""","hs_v2_cumulative_time_in_decisionmakerboughtin","number","The cumulative time in seconds spent by the deal in the 'Decision Maker Bought-In' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Presentation Scheduled (Sales Pipeline)""","hs_v2_cumulative_time_in_presentationscheduled","number","The cumulative time in seconds spent by the deal in the 'Presentation Scheduled' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Qualified To Buy (Sales Pipeline)""","hs_v2_cumulative_time_in_qualifiedtobuy","number","The cumulative time in seconds spent by the deal in the 'Qualified To Buy' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","7/20/25 4:14 PM EDT","HubSpot Calculation"
"Date entered ""Uncategorized (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_1119033503","datetime","The date and time when the deal entered the 'Uncategorized' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","27.22%","7/20/25 4:16 PM EDT","HubSpot Calculation"
"Date entered ""Interest Expressed (New Sales Pipeline)""","hs_v2_date_entered_1119770685","datetime","The date and time when the deal entered the 'Interest Expressed' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","43.79%","2/17/26 11:24 AM EST","HubSpot Calculation"
"Date entered ""Discovery Complete (New Sales Pipeline)""","hs_v2_date_entered_1119770686","datetime","The date and time when the deal entered the 'Discovery Complete' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","8.88%","1/20/26 10:08 PM EST","HubSpot Calculation"
"Date entered ""Demo Scheduled (New Sales Pipeline)""","hs_v2_date_entered_1119770687","datetime","The date and time when the deal entered the 'Demo Scheduled' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","6.51%","12/16/25 4:08 PM EST","HubSpot Calculation"
"Date entered ""Demo Completed (New Sales Pipeline)""","hs_v2_date_entered_1119770688","datetime","The date and time when the deal entered the 'Demo Completed' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","15.98%","12/19/25 11:15 AM EST","HubSpot Calculation"
"Date entered ""Agreement Sent (New Sales Pipeline)""","hs_v2_date_entered_1119770689","datetime","The date and time when the deal entered the 'Agreement Sent' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","27.81%","2/2/26 8:07 AM EST","HubSpot Calculation"
"Date entered ""Closed Won (New Sales Pipeline)""","hs_v2_date_entered_1119770690","datetime","The date and time when the deal entered the 'Closed Won' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","22.49%","1/29/26 1:53 PM EST","HubSpot Calculation"
"Date entered ""Closed Lost (New Sales Pipeline)""","hs_v2_date_entered_1119770691","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","21.3%","2/4/26 5:29 PM EST","HubSpot Calculation"
"Date entered ""Client Interest Expressed (Existing Client Pipeline)""","hs_v2_date_entered_1136155054","datetime","The date and time when the deal entered the 'Client Interest Expressed' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","14.2%","2/19/26 2:37 PM EST","HubSpot Calculation"
"Date entered ""Solution Overviewed (Existing Client Pipeline)""","hs_v2_date_entered_1136155055","datetime","The date and time when the deal entered the 'Solution Overviewed' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.96%","1/22/26 11:51 AM EST","HubSpot Calculation"
"Date entered ""Contract Sent (Existing Client Pipeline)""","hs_v2_date_entered_1136155056","datetime","The date and time when the deal entered the 'Contract Sent' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.37%","8/23/25 8:37 PM EDT","HubSpot Calculation"
"Date entered ""Closed Won (Existing Client Pipeline)""","hs_v2_date_entered_1136155059","datetime","The date and time when the deal entered the 'Closed Won' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","2/19/26 11:30 AM EST","HubSpot Calculation"
"Date entered ""Closed Lost (Existing Client Pipeline)""","hs_v2_date_entered_1136155060","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.59%","12/26/25 3:38 PM EST","HubSpot Calculation"
"Date entered ""Nurture (New Sales Pipeline)""","hs_v2_date_entered_1214984550","datetime","The date and time when the deal entered the 'Nurture' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","6.51%","1/27/26 1:30 AM EST","HubSpot Calculation"
"Date entered ""Demo Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_186709350","datetime","The date and time when the deal entered the 'Demo Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closing Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_186709354","datetime","The date and time when the deal entered the 'Closing Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closing Call Completed - Nurture (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_186709355","datetime","The date and time when the deal entered the 'Closing Call Completed - Nurture' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Won (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_186709358","datetime","The date and time when the deal entered the 'Closed Won' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.59%","4/7/25 1:10 PM EDT","HubSpot Calculation"
"Date entered ""F/U Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_196701368","datetime","The date and time when the deal entered the 'F/U Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""F/U Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_196701369","datetime","The date and time when the deal entered the 'F/U Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Demo Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_200402199","datetime","The date and time when the deal entered the 'Demo Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Demo Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_200402201","datetime","The date and time when the deal entered the 'Demo Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Demo Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_200402202","datetime","The date and time when the deal entered the 'Demo Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closing Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_200402203","datetime","The date and time when the deal entered the 'Closing Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Red Zone - HOT  (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_200439733","datetime","The date and time when the deal entered the 'Red Zone - HOT ' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","4/29/25 9:25 PM EDT","HubSpot Calculation"
"Date entered ""Closed Lost (Lost) (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_200439736","datetime","The date and time when the deal entered the 'Closed Lost (Lost)' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.78%","7/20/25 4:07 PM EDT","HubSpot Calculation"
"Date entered ""Refund Submitted (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_200439737","datetime","The date and time when the deal entered the 'Refund Submitted' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Disco Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_986538310","datetime","The date and time when the deal entered the 'Disco Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Disco Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_986538311","datetime","The date and time when the deal entered the 'Disco Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Disco Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_986538312","datetime","The date and time when the deal entered the 'Disco Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Disco Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_986538313","datetime","The date and time when the deal entered the 'Disco Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Churned Customer (Alpha - Main Sales Pipeline)""","hs_v2_date_entered_992017063","datetime","The date and time when the deal entered the 'Churned Customer' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Appointment Scheduled (Sales Pipeline)""","hs_v2_date_entered_appointmentscheduled","datetime","The date and time when the deal entered the 'Appointment Scheduled' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","5.33%","",""
"Date entered ""Closed Lost (Sales Pipeline)""","hs_v2_date_entered_closedlost","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.55%","",""
"Date entered ""Closed Won (Sales Pipeline)""","hs_v2_date_entered_closedwon","datetime","The date and time when the deal entered the 'Closed Won' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","",""
"Date entered ""Contract Sent (Sales Pipeline)""","hs_v2_date_entered_contractsent","datetime","The date and time when the deal entered the 'Contract Sent' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered current stage","hs_v2_date_entered_current_stage","datetime","The date this object entered its current pipeline stage","dealstages","false","","true","true","true","false","false","true","HubSpot","","100%","2/19/26 2:37 PM EST","HubSpot Calculation"
"Date entered ""Decision Maker Bought-In (Sales Pipeline)""","hs_v2_date_entered_decisionmakerboughtin","datetime","The date and time when the deal entered the 'Decision Maker Bought-In' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Presentation Scheduled (Sales Pipeline)""","hs_v2_date_entered_presentationscheduled","datetime","The date and time when the deal entered the 'Presentation Scheduled' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
